url,title,seendate,language,domain,sourcecountry,date,month,month_label,meta_description,nlp_text,text_source,nlp_label,Negative,Neutral,Positive,score_label
https://www.pulse.ng/articles/news/police-arrest-14-suspects-for-gruesome-killing-of-16-travellers-in-edo-2025032820083647777,Police arrest 14 suspects for gruesome killing of 16 travellers in Edo,20250328T231500Z,English,pulse.ng,Nigeria,2025-03-28,2025-03,Mar 2025,Yamu stated that the command was dedicated to ensuring justice for the victims and that no stone would be left unturned in the ongoing investigation. Read more.,Police arrest 14 suspects for gruesome killing of 16 travellers in Edo. Yamu stated that the command was dedicated to ensuring justice for the victims and that no stone would be left unturned in the ongoing investigation. Read more.,titre+description,Negative,1,0,0,0.846
https://www.legit.ng/nigeria/1647552-list-countries-number-suspects-arrested-by-interpol/,List : Countries and the Number of Suspects Arrested by Interpol,20250328T221500Z,English,legit.ng,,2025-03-28,2025-03,Mar 2025,"Interpol arrests 306 cybercrime suspects across Africa, with Nigeria leading. Seized devices, properties, and funds highlight major fraud crackdown.","List : Countries and the Number of Suspects Arrested by Interpol. Interpol arrests 306 cybercrime suspects across Africa, with Nigeria leading. Seized devices, properties, and funds highlight major fraud crackdown.",titre+description,Negative,1,0,0,0.8224
https://nairametrics.com/2025/03/28/uniben-partners-raw-materials-research-agency-to-support-manufacturing-industries-with-research/,UNIBEN partners Raw Materials Research agency to support manufacturing industries with research,20250328T221500Z,English,nairametrics.com,Nigeria,2025-03-28,2025-03,Mar 2025,The University of Benin (UNIBEN) has announced a strategic partnership with the Raw Materials Research and Development Council (RMRDC) to,UNIBEN partners Raw Materials Research agency to support manufacturing industries with research. The University of Benin (UNIBEN) has announced a strategic partnership with the Raw Materials Research and Development Council (RMRDC) to,titre+description,Positive,0,0,1,0.6226
https://www.afar.com/hotels/women-shaping-the-future-of-hotels,6 Women Changing the Future of Hotels,20250328T221500Z,English,afar.com,United States,2025-03-28,2025-03,Mar 2025,"These six women leaders are reshaping hospitality in exciting companies including 
Kempinski Hotels, Sofitel Hotels & Resorts, and Salamander Collection.","6 Women Changing the Future of Hotels. These six women leaders are reshaping hospitality in exciting companies including 
Kempinski Hotels, Sofitel Hotels & Resorts, and Salamander Collection.",titre+description,Positive,0,0,1,0.7536
https://punchng.com/police-arrest-14-over-edo-travellers-killing/,Police arrest 14 over Edo traveller killing,20250328T221500Z,English,punchng.com,Nigeria,2025-03-28,2025-03,Mar 2025,The Edo State Police Command has arrested 14 suspects in connection with the brutal killing of 16 travellers and the torching of their truck in Udune Efandion.,Police arrest 14 over Edo traveller killing. The Edo State Police Command has arrested 14 suspects in connection with the brutal killing of 16 travellers and the torching of their truck in Udune Efandion.,titre+description,Negative,1,0,0,0.7927
https://www.kcrw.com/culture/shows/good-food/sacred-meals-ghana-absinthe-prop-65-cia-dining-room/ghana-world-cookbook-eric-adjepong,"For Eric Adjepong , sharing recipes from Ghana connects his cultural identity to his culinary journey",20250328T220000Z,English,kcrw.com,United States,2025-03-28,2025-03,Mar 2025,,"For Eric Adjepong , sharing recipes from Ghana connects his cultural identity to his culinary journey",titre seul,Positive,0,0,1,0.5672
https://www.gouv.bj/article/3036/sante-animale-premiere-edition-campagne-vaccination-contre-fievre-aphteuse-dermatose-nodulaire-contagieuse-bovine-lancee/,Santé animale : La première édition de la campagne de vaccination contre la fièvre aphteuse et la dermatose nodulaire contagieuse bovine lancée,20250328T211500Z,French,gouv.bj,Benin,2025-03-28,2025-03,Mar 2025,,Santé animale : La première édition de la campagne de vaccination contre la fièvre aphteuse et la dermatose nodulaire contagieuse bovine lancée,titre seul,Negative,1,0,0,0.6395
https://safa.net/2025/03/28/safa-postpones-nec-meeting-to-afford-full-support-to-the-programmes-of-the-national-teams/,SAFA postpones NEC Meeting to afford full support to the programmes of the national teams,20250328T204500Z,English,safa.net,South Africa,2025-03-28,2025-03,Mar 2025,28 March 2025 – The South African Football Association (SAFA) has decided to postpone the NEC Meeting that was to be held this weekend to afford full support to the programmes of the national teams. An unprecedented number of national teams have been in camp in the last few weeks as we saw Bafana Bafana,SAFA postpones NEC Meeting to afford full support to the programmes of the national teams. 28 March 2025 – The South African Football Association (SAFA) has decided to postpone the NEC Meeting that was to be held this weekend to afford full support to the programmes of the national teams. An unprecedented number of national teams have been in camp in the last few weeks as we saw Bafana Bafana,titre+description,Neutral,0,1,0,0.5629
https://www.bellanaija.com/2025/03/charbel-coffi-debut-lagos/,"Charbel Coffi Debuts in Lagos with Identité Révélée , Showcasing 12 Works Across 4 Exhibitions",20250328T200000Z,English,bellanaija.com,Nigeria,2025-03-28,2025-03,Mar 2025,"Written by Godson Ukaegbu - BellaNaija.com. May 10, 2026","Charbel Coffi Debuts in Lagos with Identité Révélée , Showcasing 12 Works Across 4 Exhibitions. Written by Godson Ukaegbu - BellaNaija.com. May 10, 2026",titre+description,Neutral,0,1,0,0.748
https://www.thecable.ng/national-triple-jump-champion-gets-three-year-ban-for-doping-violation/,National triple - jump champion gets three - year ban for doping violation,20250328T200000Z,English,thecable.ng,Nigeria,2025-03-28,2025-03,Mar 2025,"The Athletic Integrity Unit (AIU) has handed Goodness Iredia, a Nigerian triple-jumper, a three-year ban for failing a doping test","National triple - jump champion gets three - year ban for doping violation. The Athletic Integrity Unit (AIU) has handed Goodness Iredia, a Nigerian triple-jumper, a three-year ban for failing a doping test",titre+description,Negative,1,0,0,0.8552
https://pidgin.informationng.com/?p=30545,Wetin we know about di killing of Cameroon Sojas for Nigeria,20250328T190000Z,English,pidgin.informationng.com,Nigeria,2025-03-28,2025-03,Mar 2025,"Getty Images
        
      Cameroon army don confam di killing of 12 of dia sojas for Wulgo, northeastern Nigeria, for one attack by ""jihadist terrorists"".Dem say many odas wunjure for dis sad incident.For inside statement on Wednesday, Army tok-tok pesin Cyrille Serge Atonfack say heavily armed in","Wetin we know about di killing of Cameroon Sojas for Nigeria. Getty Images
        
      Cameroon army don confam di killing of 12 of dia sojas for Wulgo, northeastern Nigeria, for one attack by ""jihadist terrorists"".Dem say many odas wunjure for dis sad incident.For inside statement on Wednesday, Army tok-tok pesin Cyrille Serge Atonfack say heavily armed in",titre+description,Negative,1,0,0,0.7618
https://www.informationng.com/2025/03/efcc-declares-businesswoman-aisha-achimugu-wanted-over-alleged-money-laundering.html,EFCC Declares Businesswoman Aisha Achimugu Wanted Over Alleged Money Laundering,20250328T190000Z,English,informationng.com,Nigeria,2025-03-28,2025-03,Mar 2025,The Economic and Financial Crimes Commission has issued a wanted notice for businesswoman and socialite Aisha Achimugu.,EFCC Declares Businesswoman Aisha Achimugu Wanted Over Alleged Money Laundering. The Economic and Financial Crimes Commission has issued a wanted notice for businesswoman and socialite Aisha Achimugu.,titre+description,Negative,1,0,0,0.628
https://ictlogy.net/bibliography/reports/projects.php?idp=4844,"ICTlogy » ICT4D Bibliography » Work » Global Information Society Watch 2019 . Artificial Intelligence : Human Rights , Social Justice and Development",20250328T183000Z,English,ictlogy.net,Spain,2025-03-28,2025-03,Mar 2025,"Research on the Information Society, the Digital Divide and Information and Communication Technologies for development","ICTlogy » ICT4D Bibliography » Work » Global Information Society Watch 2019 . Artificial Intelligence : Human Rights , Social Justice and Development. Research on the Information Society, the Digital Divide and Information and Communication Technologies for development",titre+description,Neutral,0,1,0,0.8348
https://afriqueitnews.com/tech-media/cartes-sim-non-identifiees-suspension-31-mars-senegalais-approuvent/,"Cartes SIM non identifiées : suspension dès le 31 mars , les Sénégalais approuvent",20250328T180000Z,French,afriqueitnews.com,Senegal,2025-03-28,2025-03,Mar 2025,,"Cartes SIM non identifiées : suspension dès le 31 mars , les Sénégalais approuvent",titre seul,Negative,1,0,0,0.6819
https://afriqueitnews.com/tech-media/internet-benin-senegal-explosent-scores-afrique/,Internet : le Bénin et le Sénégal explosent les scores en Afrique,20250328T180000Z,French,afriqueitnews.com,Senegal,2025-03-28,2025-03,Mar 2025,,Internet : le Bénin et le Sénégal explosent les scores en Afrique,titre seul,Negative,1,0,0,0.4452
https://afriqueitnews.com/tech-media/protection-donnees-apdp-cipb-unissent-forces-secteur-prive-beninois/,Protection des données : lAPDP et le CIPB unissent leurs forces pour le secteur privé béninois,20250328T180000Z,French,afriqueitnews.com,Senegal,2025-03-28,2025-03,Mar 2025,,Protection des données : lAPDP et le CIPB unissent leurs forces pour le secteur privé béninois,titre seul,Positive,0,0,1,0.7239
https://afriqueitnews.com/tech-media/vague-innovation-deferle-cote-divoire-jumia/,Une vague dinnovation déferle sur la Côte dIvoire avec Jumia,20250328T180000Z,French,afriqueitnews.com,Senegal,2025-03-28,2025-03,Mar 2025,,Une vague dinnovation déferle sur la Côte dIvoire avec Jumia,titre seul,Positive,0,0,1,0.8531
https://www.devdiscourse.com/article/other/3321964-world-banks-plan-to-boost-africas-blue-economy-and-restore-coastal-biodiversity,World Bank Plan to Boost Africa Blue Economy and Restore Coastal Biodiversity,20250328T174500Z,English,devdiscourse.com,China,2025-03-28,2025-03,Mar 2025,"The World Bank’s Blue Economy brief urges urgent action to protect Africa’s coastal and marine ecosystems, which are vital for jobs, food security, and climate resilience. It outlines innovative, data-driven solutions and investments to combat overfishing, habitat loss, and climate threats.","World Bank Plan to Boost Africa Blue Economy and Restore Coastal Biodiversity. The World Bank’s Blue Economy brief urges urgent action to protect Africa’s coastal and marine ecosystems, which are vital for jobs, food security, and climate resilience. It outlines innovative, data-driven solutions and investments to combat overfishing, habitat loss, and climate threats.",titre+description,Positive,0,0,1,0.4491
https://g1.globo.com/mg/minas-gerais/noticia/2025/03/28/trabalho-inteligencia-artificial-abre-14o-festival-de-fotografia-de-tiradentes.ghtml,Trabalho criado com inteligência artificial abre 14º Festival de Fotografia de Tiradentes,20250328T170000Z,Portuguese,g1.globo.com,Brazil,2025-03-28,2025-03,Mar 2025,"“Barbaras”, da artista visual Claudia Jaguaribe, resgata a memória de mulheres que lutaram pela construção da sociedade contemporânea. Palestra abriu as atividades reflexivas do festival ""Foto em Pauta"", em Tiradentes, que começou nesta quarta (26) e vai até domingo (30).","Trabalho criado com inteligência artificial abre 14º Festival de Fotografia de Tiradentes. “Barbaras”, da artista visual Claudia Jaguaribe, resgata a memória de mulheres que lutaram pela construção da sociedade contemporânea. Palestra abriu as atividades reflexivas do festival ""Foto em Pauta"", em Tiradentes, que começou nesta quarta (26) e vai até domingo (30).",titre+description,Positive,0,0,1,0.5005
https://fr.sputniknews.africa/20250328/le-benin-se-dotera-dun-complexe-hotelier-de-luxe-1071325279.html,Le Bénin se dotera dun complexe hôtelier de luxe,20250328T170000Z,French,fr.sputniknews.africa,,2025-03-28,2025-03,Mar 2025,"Le gouvernement a donné son aval au projet de réaménagement d'un resort urbain et balnéaire à Grand-Popo, ville côtière du sud-ouest du pays. 28.03.2025, Sputnik Afrique","Le Bénin se dotera dun complexe hôtelier de luxe. Le gouvernement a donné son aval au projet de réaménagement d'un resort urbain et balnéaire à Grand-Popo, ville côtière du sud-ouest du pays. 28.03.2025, Sputnik Afrique",titre+description,Positive,0,0,1,0.7601
https://www.newswiretoday.com/news/183693/Group-IB-Contributes-to-INTERPOLs-Operation-Red-Card-Resulting-in-the-Arrest-of-more-than-300-Suspects-Involved-in-Scams-in-Africa/,Newswire & Press Release / Group - IB Contributes to INTERPOL  Operation Red Card  Resulting in the Arrest of more than 300 Suspects Involved ... - IT Security / Anti - Spam / Cybersecurity - Group - IB,20250328T161500Z,English,newswiretoday.com,United States,2025-03-28,2025-03,Mar 2025,,Newswire & Press Release / Group - IB Contributes to INTERPOL  Operation Red Card  Resulting in the Arrest of more than 300 Suspects Involved ... - IT Security / Anti - Spam / Cybersecurity - Group - IB,titre seul,Negative,1,0,0,0.6006
https://www.newswiretoday.com/news/183693/,Newswire & Press Release / Group - IB Contributes to INTERPOL  Operation Red Card  Resulting in the Arrest of more than 300 Suspects Involved ... - IT Security / Anti - Spam / Cybersecurity - Group - IB,20250328T161500Z,English,newswiretoday.com,United States,2025-03-28,2025-03,Mar 2025,,Newswire & Press Release / Group - IB Contributes to INTERPOL  Operation Red Card  Resulting in the Arrest of more than 300 Suspects Involved ... - IT Security / Anti - Spam / Cybersecurity - Group - IB,titre seul,Negative,1,0,0,0.6006
https://lanouvelletribune.info/2025/03/benin-apres-la-gdiz-nicephore-soglo-valide-la-cite-nouvelle-de-ouedo/,"Bénin : Après la Gdiz , Nicéphore Soglo valide la cité nouvelle de Ouèdo",20250328T160000Z,French,lanouvelletribune.info,Benin,2025-03-28,2025-03,Mar 2025,"L’ancien président du Bénin, Nicéphore Dieudonné Soglo, a effectué une visite à la cité nouvelle de Ouèdo ce mercredi 26 mars 2025. Malgré ses critiques envers le régime de Patrice Talon, il a une fois de plus exprimé son admiration pour certaines réalisations du gouvernement en place.







Accomp","Bénin : Après la Gdiz , Nicéphore Soglo valide la cité nouvelle de Ouèdo. L’ancien président du Bénin, Nicéphore Dieudonné Soglo, a effectué une visite à la cité nouvelle de Ouèdo ce mercredi 26 mars 2025. Malgré ses critiques envers le régime de Patrice Talon, il a une fois de plus exprimé son admiration pour certaines réalisations du gouvernement en place.







Accomp",titre+description,Positive,0,0,1,0.7377
https://theeagleonline.com.ng/alleged-money-laundering-efcc-declares-socialite-aisha-achimugu-wanted/,Alleged money laundering : EFCC declares socialite Aisha Achimugu wanted,20250328T160000Z,English,theeagleonline.com.ng,Nigeria,2025-03-28,2025-03,Mar 2025,A document revealed to the public has confirmed that the Abuja-based socialite is under investigation by the EFCC for alleged money laundering and a high-profile investment scam.,Alleged money laundering : EFCC declares socialite Aisha Achimugu wanted. A document revealed to the public has confirmed that the Abuja-based socialite is under investigation by the EFCC for alleged money laundering and a high-profile investment scam.,titre+description,Negative,1,0,0,0.7582
http://www.la-flamme.org/index.php/bibliotheque-du-pcb/1445-analyses-critiques-de-l-app-sur-la-loi-portant-cadre-juridique-de-la-chefferie-traditionnelle-en-republique-du-benin,ANALYSES CRITIQUES DE LAPP SUR LA LOI PORTANT CADRE JURIDIQUE DE LA CHEFFERIE TRADITIONNELLE EN REPUBLIQUE DU BENIN . ,20250328T153000Z,French,la-flamme.org,Benin,2025-03-28,2025-03,Mar 2025,Nouvelle version joomla 3.4.3 du site la-flamme.org,ANALYSES CRITIQUES DE LAPP SUR LA LOI PORTANT CADRE JURIDIQUE DE LA CHEFFERIE TRADITIONNELLE EN REPUBLIQUE DU BENIN .. Nouvelle version joomla 3.4.3 du site la-flamme.org,titre+description,Negative,1,0,0,0.544
https://lapresse.tn/2025/03/28/lesperance-de-tunis-se-prepare-pour-son-deplacement-en-afrique-du-sud-focus-sur-les-joueurs-et-larbitrage/,Lespérance de Tunis se prépare pour son déplacement en Afrique du Sud : focus sur les joueurs et larbitrage,20250328T144500Z,French,lapresse.tn,Tunisia,2025-03-28,2025-03,Mar 2025,"Le samedi 29 mars, l’Espérance Sportive de Tunis (EST) prendra la direction de l’Afrique du Sud pour affronter le Mamelodi Sundowns dans le cadre du match","Lespérance de Tunis se prépare pour son déplacement en Afrique du Sud : focus sur les joueurs et larbitrage. Le samedi 29 mars, l’Espérance Sportive de Tunis (EST) prendra la direction de l’Afrique du Sud pour affronter le Mamelodi Sundowns dans le cadre du match",titre+description,Positive,0,0,1,0.5758
https://levenementprecis.com/?p=92265,Prof Monique Ouassa Kouaro à la JIF et à la Journée de lEtudiant de la Flash dAdjarra :  Jappelle à lunion autour de la promotion de l  éducation des filles ,20250328T134500Z,French,levenementprecis.com,Benin,2025-03-28,2025-03,Mar 2025,,Prof Monique Ouassa Kouaro à la JIF et à la Journée de lEtudiant de la Flash dAdjarra :  Jappelle à lunion autour de la promotion de l  éducation des filles,titre seul,Positive,0,0,1,0.6342
https://www.the-star.co.ke/news/infographics/2025-03-28-quality-of-road-infrastructure-for-select-african-countries-in-2024,Quality of road infrastructure for select African countries in 2024,20250328T134500Z,English,the-star.co.ke,Kenya,2025-03-28,2025-03,Mar 2025,Namibia leads with the highest road quality index of 5.57 out of 7.,Quality of road infrastructure for select African countries in 2024. Namibia leads with the highest road quality index of 5.57 out of 7.,titre+description,Positive,0,0,1,0.5667
https://allafrica.com/stories/202503280418.html,Nigeria : EFCC Declares Socialite Aisha Achimugu Wanted,20250328T134500Z,English,allafrica.com,Nigeria,2025-03-28,2025-03,Mar 2025,This comes about 12 days after a PREMIUM TIMES report detailed the commission's preparation to declare her a fleeing suspect after she ignored an invitation for interrogation.,Nigeria : EFCC Declares Socialite Aisha Achimugu Wanted. This comes about 12 days after a PREMIUM TIMES report detailed the commission's preparation to declare her a fleeing suspect after she ignored an invitation for interrogation.,titre+description,Negative,1,0,0,0.7251
https://levenementprecis.com/?p=92259,Célébration des 50 ans de la Cedeao :  LANPE promeut le volontariat des jeunes en Afrique de lOuest,20250328T134500Z,French,levenementprecis.com,Benin,2025-03-28,2025-03,Mar 2025,,Célébration des 50 ans de la Cedeao :  LANPE promeut le volontariat des jeunes en Afrique de lOuest,titre seul,Positive,0,0,1,0.7704
https://www.leprogres.fr/culture-loisirs/2025/03/27/mais-c-est-quoi-ce-cirque,"Saint - Étienne . Du cirque à la danse , un festival des 7 Collines en apesanteur",20250328T134500Z,French,leprogres.fr,France,2025-03-28,2025-03,Mar 2025,"La 31e édition du festival des 7 Collines s’installe sur le territoire, du 22 juin au 7 juillet.","Saint - Étienne . Du cirque à la danse , un festival des 7 Collines en apesanteur. La 31e édition du festival des 7 Collines s’installe sur le territoire, du 22 juin au 7 juillet.",titre+description,Positive,0,0,1,0.4822
https://www.nigerianeye.com/2025/03/efcc-declares-businesswoman-aisha.html,"EFCC declares businesswoman Aisha Achimugu wanted - Nigerian News , Latest Nigeria In News . Nigeria News . Your online Nigerian Newspaper . ",20250328T120000Z,English,nigerianeye.com,Nigeria,2025-03-28,2025-03,Mar 2025,Responsive Blogger Template,"EFCC declares businesswoman Aisha Achimugu wanted - Nigerian News , Latest Nigeria In News . Nigeria News . Your online Nigerian Newspaper .. Responsive Blogger Template",titre+description,Neutral,0,1,0,0.699
https://guardian.ng/news/nigeria/ndic-urges-youths-to-shun-cyber-crimes/,NDIC urges youths to shun cyber crimes,20250328T113000Z,English,guardian.ng,Nigeria,2025-03-28,2025-03,Mar 2025,,NDIC urges youths to shun cyber crimes,titre seul,Negative,1,0,0,0.6401
https://www.afrik-foot.com/coupe-du-monde-2026-q-le-classement-des-meilleurs-buteurs-des-qualifications-en-zone-afrique,Coupe du monde 2026 ( Q ) : le classement des meilleurs buteurs des qualifications en Zone Afrique,20250328T113000Z,French,afrik-foot.com,Morocco,2025-03-28,2025-03,Mar 2025,La phase de groupes des éliminatoires de la Coupe du monde 2026 vient de s'achever en Afrique et plusieurs attaquants se sont distingués par leur efficacité,Coupe du monde 2026 ( Q ) : le classement des meilleurs buteurs des qualifications en Zone Afrique. La phase de groupes des éliminatoires de la Coupe du monde 2026 vient de s'achever en Afrique et plusieurs attaquants se sont distingués par leur efficacité,titre+description,Positive,0,0,1,0.6862
https://bulawayo24.com/news/national/251567,Warriors court Morocco,20250328T110000Z,English,bulawayo24.com,Zimbabwe,2025-03-28,2025-03,Mar 2025,"The Zimbabwe Football Association (ZIFA) is actively pushing for a high-profile friendly match between the Zimbabwe national football team, the Warriors, and Mo...","Warriors court Morocco. The Zimbabwe Football Association (ZIFA) is actively pushing for a high-profile friendly match between the Zimbabwe national football team, the Warriors, and Mo...",titre+description,Neutral,0,1,0,0.5489
https://energycapitalandpower.africa-newsroom.com/press/correction-billions-in-investment-opportunities-presented-by-premier-invest-at-congo-energy-and-investment-forum-ceif-2025,Energy Capital & Power / Press release | CORRECTION : Billions in Investment Opportunities Presented by Premier Invest at Congo Energy & Investment Forum ( CEIF ) 2025,20250328T103000Z,English,energycapitalandpower.africa-newsroom.com,South Africa,2025-03-28,2025-03,Mar 2025,CORRECTION: Billions in Investment Opportunities Presented by Premier Invest at Congo Energy & Investment Forum (CEIF) 2025,Energy Capital & Power / Press release | CORRECTION : Billions in Investment Opportunities Presented by Premier Invest at Congo Energy & Investment Forum ( CEIF ) 2025. CORRECTION: Billions in Investment Opportunities Presented by Premier Invest at Congo Energy & Investment Forum (CEIF) 2025,titre+description,Neutral,0,1,0,0.7814
https://www.bbc.com/pidgin/articles/c93n0jl8ql3o,Wetin we know about di killing of Cameroon Sojas for Nigeria,20250328T091500Z,English,bbc.com,United Kingdom,2025-03-28,2025-03,Mar 2025,"Cameroon army confam di killing of 12 of dia sojas for Wulgo, northeastern Nigeria, for one attack by ""jihadist terrorists"".","Wetin we know about di killing of Cameroon Sojas for Nigeria. Cameroon army confam di killing of 12 of dia sojas for Wulgo, northeastern Nigeria, for one attack by ""jihadist terrorists"".",titre+description,Negative,1,0,0,0.8057
https://bulawayo24.com/index-id-news-sc-national-byo-251567.html,Warriors court Morocco,20250328T091500Z,English,bulawayo24.com,Zimbabwe,2025-03-28,2025-03,Mar 2025,"The Zimbabwe Football Association (ZIFA) is actively pushing for a high-profile friendly match between the Zimbabwe national football team, the Warriors, and Mo...","Warriors court Morocco. The Zimbabwe Football Association (ZIFA) is actively pushing for a high-profile friendly match between the Zimbabwe national football team, the Warriors, and Mo...",titre+description,Neutral,0,1,0,0.5489
https://www.paris.fr/pages/ces-femmes-de-science-a-qui-paris-rend-hommage-30204,Ces femmes de science à qui Paris rend hommage,20250328T091500Z,French,paris.fr,France,2025-03-28,2025-03,Mar 2025,"À l'instar de Françoise Dolto, de nombreuses femmes de science qui ont marqué leur époque ont donné, ces dernières années, leur nom à des écoles, des jardins, des bibliothèques ou encore des résidences pour étudiants. Focus sur ces personnalités d'exception qui ont laissé leur empreinte par leurs","Ces femmes de science à qui Paris rend hommage. À l'instar de Françoise Dolto, de nombreuses femmes de science qui ont marqué leur époque ont donné, ces dernières années, leur nom à des écoles, des jardins, des bibliothèques ou encore des résidences pour étudiants. Focus sur ces personnalités d'exception qui ont laissé leur empreinte par leurs",titre+description,Positive,0,0,1,0.6536
https://fr.allafrica.com/stories/202503280207.html,Afrique de lOuest : Caisse régionale de refinancement hypothécaire de lUemoa,20250328T090000Z,French,fr.allafrica.com,Nigeria,2025-03-28,2025-03,Mar 2025,"Lors de sa réunion du 25 mars 2025 à Lomé, le Conseil d'administration de la Caisse régionale de refinancement hypothécaire de l'Uemoa (Crrh Uemoa) a validé les comptes de l'exercice clos le 31 décembre 2024, qui seront soumis à l'approbation de l'Assemblée générale.","Afrique de lOuest : Caisse régionale de refinancement hypothécaire de lUemoa. Lors de sa réunion du 25 mars 2025 à Lomé, le Conseil d'administration de la Caisse régionale de refinancement hypothécaire de l'Uemoa (Crrh Uemoa) a validé les comptes de l'exercice clos le 31 décembre 2024, qui seront soumis à l'approbation de l'Assemblée générale.",titre+description,Neutral,0,1,0,0.4811
https://ghanaiantimes.com.gh/south-africa-sweat-over-potential-2026-world-cup-sanction/,South Africa sweat over potential 2026 World Cup sanction,20250328T090000Z,English,ghanaiantimes.com.gh,Ghana,2025-03-28,2025-03,Mar 2025,South Africa are waiting to discover if they will be sanctioned for fielding an ineligible player in their 2026 FIFA World Cup qualifying victory over Lesotho last Friday. Bafana Bafana midfielder Teboho Mokoena should have served a one-match ban after picking up yellow cards against Benin and Zimbabwe earlier in the campaign. Instead the 28-year-old …,South Africa sweat over potential 2026 World Cup sanction. South Africa are waiting to discover if they will be sanctioned for fielding an ineligible player in their 2026 FIFA World Cup qualifying victory over Lesotho last Friday. Bafana Bafana midfielder Teboho Mokoena should have served a one-match ban after picking up yellow cards against Benin and Zimbabwe earlier in the campaign. Instead the 28-year-old …,titre+description,Negative,1,0,0,0.7048
https://fr.allafrica.com/stories/202503280177.html,"Sénégal : Banque ouest africaine de développement - Le Conseil dadministration approuve le financement de 15 projets pour 391 , 923 milliards FCFA",20250328T090000Z,French,fr.allafrica.com,Nigeria,2025-03-28,2025-03,Mar 2025,Le Conseil d'administration de la Banque ouest africaine de développement (Boad) a tenu sa première réunion de l'année à Dakar (Sénégal) sous format hybride.,"Sénégal : Banque ouest africaine de développement - Le Conseil dadministration approuve le financement de 15 projets pour 391 , 923 milliards FCFA. Le Conseil d'administration de la Banque ouest africaine de développement (Boad) a tenu sa première réunion de l'année à Dakar (Sénégal) sous format hybride.",titre+description,Positive,0,0,1,0.5545
https://www.patrasevents.gr/article/713614-urban-film-lux-ksana-stin-patra-mia-sinarpastiki-kinimatografiki-ebeiria,Urban Film LUX ξανά στην Πάτρα : Μια Συναρπαστική Κινηματογραφική Εμπειρία,20250328T081500Z,Greek,patrasevents.gr,Greece,2025-03-28,2025-03,Mar 2025,Το πρόγραμμα,Urban Film LUX ξανά στην Πάτρα : Μια Συναρπαστική Κινηματογραφική Εμπειρία. Το πρόγραμμα,titre+description,Neutral,0,1,0,0.6239
https://levenementprecis.com/?p=92249,Visite de lAmbassadeur dAllemagne : Dr . Buchwald impressionné par la performance de la centrale thermique de Maria Gléta,20250328T073000Z,French,levenementprecis.com,Benin,2025-03-28,2025-03,Mar 2025,,Visite de lAmbassadeur dAllemagne : Dr . Buchwald impressionné par la performance de la centrale thermique de Maria Gléta,titre seul,Positive,0,0,1,0.6915
https://levenementprecis.com/?p=92212,Relecture des textes du code d  éthique et de déontologie : Jacques Migan et Alassane Séidou œuvrent pour une police républicaine incorruptible,20250328T073000Z,French,levenementprecis.com,Benin,2025-03-28,2025-03,Mar 2025,,Relecture des textes du code d  éthique et de déontologie : Jacques Migan et Alassane Séidou œuvrent pour une police républicaine incorruptible,titre seul,Positive,0,0,1,0.4157
https://levenementprecis.com/?p=92241,"Chefferie traditionnelle au Bénin :  La loi nemporte aucun royaume  , dixit Wilfried Houngbédji",20250328T073000Z,French,levenementprecis.com,Benin,2025-03-28,2025-03,Mar 2025,,"Chefferie traditionnelle au Bénin :  La loi nemporte aucun royaume  , dixit Wilfried Houngbédji",titre seul,Neutral,0,1,0,0.3803
https://levenementprecis.com/?p=92218,Systèmes de finances publiques en Afrique : Un dialogue franc tenu à Cotonou,20250328T073000Z,French,levenementprecis.com,Benin,2025-03-28,2025-03,Mar 2025,,Systèmes de finances publiques en Afrique : Un dialogue franc tenu à Cotonou,titre seul,Neutral,0,1,0,0.504
https://levenementprecis.com/?p=92208,Infrastructure scolaire à Covè : Luc Atrokpo inaugure un module de trois classes à lEpp Todo,20250328T073000Z,French,levenementprecis.com,Benin,2025-03-28,2025-03,Mar 2025,,Infrastructure scolaire à Covè : Luc Atrokpo inaugure un module de trois classes à lEpp Todo,titre seul,Positive,0,0,1,0.6885
https://levenementprecis.com/?p=92252,Soutenance de thèse en Sociologie du Développement à lUac : Mention très honorable avec félicitations du jury pour Dr . David Agbodossindji,20250328T073000Z,French,levenementprecis.com,Benin,2025-03-28,2025-03,Mar 2025,,Soutenance de thèse en Sociologie du Développement à lUac : Mention très honorable avec félicitations du jury pour Dr . David Agbodossindji,titre seul,Positive,0,0,1,0.898
https://www.thecable.ng/hope-against-hope/,Hope against hope,20250328T063000Z,English,thecable.ng,Nigeria,2025-03-28,2025-03,Mar 2025,Stay connected via Google News The FIFA window for international football for the month of March is now…,Hope against hope. Stay connected via Google News The FIFA window for international football for the month of March is now…,titre+description,Neutral,0,1,0,0.7881
